Entity,Day,"Daily new confirmed cases of COVID-19 per million people (rolling 7-day average, right-aligned)"
Togo,2020-01-09,0.0
Togo,2020-01-10,0.0
Togo,2020-01-11,0.0
Togo,2020-01-12,0.0
Togo,2020-01-13,0.0
Togo,2020-01-14,0.0
Togo,2020-01-15,0.0
Togo,2020-01-16,0.0
Togo,2020-01-17,0.0
Togo,2020-01-18,0.0
Togo,2020-01-19,0.0
Togo,2020-01-20,0.0
Togo,2020-01-21,0.0
Togo,2020-01-22,0.0
Togo,2020-01-23,0.0
Togo,2020-01-24,0.0
Togo,2020-01-25,0.0
Togo,2020-01-26,0.0
Togo,2020-01-27,0.0
Togo,2020-01-28,0.0
Togo,2020-01-29,0.0
Togo,2020-01-30,0.0
Togo,2020-01-31,0.0
Togo,2020-02-01,0.0
Togo,2020-02-02,0.0
Togo,2020-02-03,0.0
Togo,2020-02-04,0.0
Togo,2020-02-05,0.0
Togo,2020-02-06,0.0
Togo,2020-02-07,0.0
Togo,2020-02-08,0.0
Togo,2020-02-09,0.0
Togo,2020-02-10,0.0
Togo,2020-02-11,0.0
Togo,2020-02-12,0.0
Togo,2020-02-13,0.0
Togo,2020-02-14,0.0
Togo,2020-02-15,0.0
Togo,2020-02-16,0.0
Togo,2020-02-17,0.0
Togo,2020-02-18,0.0
Togo,2020-02-19,0.0
Togo,2020-02-20,0.0
Togo,2020-02-21,0.0
Togo,2020-02-22,0.0
Togo,2020-02-23,0.0
Togo,2020-02-24,0.0
Togo,2020-02-25,0.0
Togo,2020-02-26,0.0
Togo,2020-02-27,0.0
Togo,2020-02-28,0.0
Togo,2020-02-29,0.0
Togo,2020-03-01,0.0
Togo,2020-03-02,0.0
Togo,2020-03-03,0.0
Togo,2020-03-04,0.0
Togo,2020-03-05,0.0
Togo,2020-03-06,0.015716303
Togo,2020-03-07,0.015716303
Togo,2020-03-08,0.015716303
Togo,2020-03-09,0.015716303
Togo,2020-03-10,0.015716303
Togo,2020-03-11,0.015716303
Togo,2020-03-12,0.015716303
Togo,2020-03-13,0.0
Togo,2020-03-14,0.0
Togo,2020-03-15,0.0
Togo,2020-03-16,0.0
Togo,2020-03-17,0.0
Togo,2020-03-18,0.0
Togo,2020-03-19,0.0
Togo,2020-03-20,0.12573043
Togo,2020-03-21,0.12573043
Togo,2020-03-22,0.22002825
Togo,2020-03-23,0.22002825
Togo,2020-03-24,0.25146085
Togo,2020-03-25,0.28289345
Togo,2020-03-26,0.31432608
Togo,2020-03-27,0.22002825
Togo,2020-03-28,0.25146085
Togo,2020-03-29,0.20431194
Togo,2020-03-30,0.23574455
Togo,2020-03-31,0.26717716
Togo,2020-04-01,0.23574455
Togo,2020-04-02,0.23574455
Togo,2020-04-03,0.25146085
Togo,2020-04-04,0.23574455
Togo,2020-04-05,0.20431194
Togo,2020-04-06,0.22002825
Togo,2020-04-07,0.37719128
Togo,2020-04-08,0.48720542
Togo,2020-04-09,0.5343543
Togo,2020-04-10,0.5343543
Togo,2020-04-11,0.518638
Togo,2020-04-12,0.55007064
Togo,2020-04-13,0.5029217
Togo,2020-04-14,0.29860976
Togo,2020-04-15,0.18859564
Togo,2020-04-16,0.17287934
Togo,2020-04-17,0.15716304
Togo,2020-04-18,0.17287934
Togo,2020-04-19,0.12573043
Togo,2020-04-20,0.12573043
Togo,2020-04-21,0.14144672
Togo,2020-04-22,0.17287934
Togo,2020-04-23,0.110014126
Togo,2020-04-24,0.07858152
Togo,2020-04-25,0.09429782
Togo,2020-04-26,0.18859564
Togo,2020-04-27,0.22002825
Togo,2020-04-28,0.20431194
Togo,2020-04-29,0.17287934
Togo,2020-04-30,0.33004236
Togo,2020-05-01,0.4400565
Togo,2020-05-02,0.518638
Togo,2020-05-03,0.4243402
Togo,2020-05-04,0.40862387
Togo,2020-05-05,0.4243402
Togo,2020-05-06,0.4557728
Togo,2020-05-07,0.29860976
Togo,2020-05-08,0.29860976
Togo,2020-05-09,0.34575868
Togo,2020-05-10,0.7858152
Togo,2020-05-11,0.7858152
Togo,2020-05-12,0.8643967
Togo,2020-05-13,1.1158575
Togo,2020-05-14,1.4301836
Togo,2020-05-15,1.6187793
Togo,2020-05-16,1.8545238
Togo,2020-05-17,1.964538
Togo,2020-05-18,1.9959705
Togo,2020-05-19,2.3417292
Togo,2020-05-20,2.1845663
Togo,2020-05-21,1.8702401
Togo,2020-05-22,1.8230911
Togo,2020-05-23,1.5716304
Togo,2020-05-24,1.1787227
Togo,2020-05-25,1.2573043
Togo,2020-05-26,0.880113
Togo,2020-05-27,0.83296406
Togo,2020-05-28,0.8958293
Togo,2020-05-29,1.0687087
Togo,2020-05-30,1.0215597
Togo,2020-05-31,0.9429782
Togo,2020-06-01,0.9586945
Togo,2020-06-02,0.8958293
Togo,2020-06-03,0.8486804
Togo,2020-06-04,0.8958293
Togo,2020-06-05,0.67580104
Togo,2020-06-06,0.8958293
Togo,2020-06-07,0.8486804
Togo,2020-06-08,0.83296406
Togo,2020-06-09,0.8486804
Togo,2020-06-10,0.880113
Togo,2020-06-11,1.1001413
Togo,2020-06-12,0.9429782
Togo,2020-06-13,0.62865216
Togo,2020-06-14,0.5972195
Togo,2020-06-15,0.55007064
Togo,2020-06-16,0.55007064
Togo,2020-06-17,0.5657869
Togo,2020-06-18,0.23574455
Togo,2020-06-19,0.34575868
Togo,2020-06-20,0.4714891
Togo,2020-06-21,0.5657869
Togo,2020-06-22,0.61293584
Togo,2020-06-23,0.5815032
Togo,2020-06-24,0.61293584
Togo,2020-06-25,0.72295
Togo,2020-06-26,0.6443684
Togo,2020-06-27,0.5657869
Togo,2020-06-28,0.8486804
Togo,2020-06-29,1.1472901
Togo,2020-06-30,1.1472901
Togo,2020-07-01,1.1630064
Togo,2020-07-02,1.2258717
Togo,2020-07-03,1.241588
Togo,2020-07-04,1.2573043
Togo,2020-07-05,0.9586945
Togo,2020-07-06,0.5972195
Togo,2020-07-07,0.5972195
Togo,2020-07-08,0.61293584
Togo,2020-07-09,0.5343543
Togo,2020-07-10,0.5815032
Togo,2020-07-11,0.61293584
Togo,2020-07-12,0.6600847
Togo,2020-07-13,0.6443684
Togo,2020-07-14,0.6443684
Togo,2020-07-15,0.6600847
Togo,2020-07-16,0.70723367
Togo,2020-07-17,0.70723367
Togo,2020-07-18,0.880113
Togo,2020-07-19,0.880113
Togo,2020-07-20,0.8958293
Togo,2020-07-21,0.97441083
Togo,2020-07-22,0.9272619
Togo,2020-07-23,1.037276
Togo,2020-07-24,1.241588
Togo,2020-07-25,1.1472901
Togo,2020-07-26,1.241588
Togo,2020-07-27,1.4144673
Togo,2020-07-28,1.4301836
Togo,2020-07-29,1.6659281
Togo,2020-07-30,1.603063
Togo,2020-07-31,1.555914
Togo,2020-08-01,1.6187793
Togo,2020-08-02,1.6502118
Togo,2020-08-03,1.6973608
Togo,2020-08-04,1.603063
Togo,2020-08-05,1.4459
Togo,2020-08-06,1.4616162
Togo,2020-08-07,1.3358858
Togo,2020-08-08,1.3516021
Togo,2020-08-09,1.3830347
Togo,2020-08-10,1.3201694
Togo,2020-08-11,1.4301836
Togo,2020-08-12,1.2887368
Togo,2020-08-13,1.4301836
Togo,2020-08-14,1.4459
Togo,2020-08-15,1.5244814
Togo,2020-08-16,1.3358858
Togo,2020-08-17,1.3673184
Togo,2020-08-18,1.3673184
Togo,2020-08-19,1.6187793
Togo,2020-08-20,1.5401977
Togo,2020-08-21,1.6973608
Togo,2020-08-22,1.7916586
Togo,2020-08-23,2.2631476
Togo,2020-08-24,2.0431194
Togo,2020-08-25,2.215999
Togo,2020-08-26,2.1374173
Togo,2020-08-27,2.1374173
Togo,2020-08-28,2.027403
Togo,2020-08-29,1.603063
Togo,2020-08-30,1.8073748
Togo,2020-08-31,1.8388075
Togo,2020-09-01,1.6502118
Togo,2020-09-02,1.4301836
Togo,2020-09-03,1.6973608
Togo,2020-09-04,1.603063
Togo,2020-09-05,1.603063
Togo,2020-09-06,1.3201694
Togo,2020-09-07,1.555914
Togo,2020-09-08,1.4616162
Togo,2020-09-09,1.4616162
Togo,2020-09-10,1.4773325
Togo,2020-09-11,1.4773325
Togo,2020-09-12,1.6502118
Togo,2020-09-13,1.2730206
Togo,2020-09-14,1.241588
Togo,2020-09-15,1.3358858
Togo,2020-09-16,1.603063
Togo,2020-09-17,1.2573043
Togo,2020-09-18,1.2730206
Togo,2020-09-19,1.4459
Togo,2020-09-20,1.6344955
Togo,2020-09-21,1.4773325
Togo,2020-09-22,1.4301836
Togo,2020-09-23,1.3830347
Togo,2020-09-24,1.4616162
Togo,2020-09-25,1.398751
Togo,2020-09-26,1.2887368
Togo,2020-09-27,1.2101554
Togo,2020-09-28,1.2101554
Togo,2020-09-29,1.2573043
Togo,2020-09-30,1.194439
Togo,2020-10-01,1.3044531
Togo,2020-10-02,1.603063
Togo,2020-10-03,1.5087651
Togo,2020-10-04,1.6344955
Togo,2020-10-05,1.7445097
Togo,2020-10-06,1.8073748
Togo,2020-10-07,1.917389
Togo,2020-10-08,1.7916586
Togo,2020-10-09,1.5401977
Togo,2020-10-10,1.6187793
Togo,2020-10-11,1.4930488
Togo,2020-10-12,1.3516021
Togo,2020-10-13,1.3358858
Togo,2020-10-14,1.4301836
Togo,2020-10-15,1.3358858
Togo,2020-10-16,1.398751
Togo,2020-10-17,1.6659281
