Date,HW_Forecast
2025-02-24,-1.6579439795047007e-05
2025-02-25,-8.618378269013412e-05
2025-02-26,4.54647121275314e-06
2025-02-27,5.813047140706652e-06
2025-02-28,-3.81642203557453e-05
2025-03-01,1.7170082422088397e-05
2025-03-02,-8.492448781848393e-08
2025-03-03,-1.6579439795047007e-05
2025-03-04,-8.618378269013412e-05
2025-03-05,4.54647121275314e-06
2025-03-06,5.813047140706652e-06
2025-03-07,-3.81642203557453e-05
2025-03-08,1.7170082422088397e-05
2025-03-09,-8.492448781848393e-08
2025-03-10,-1.6579439795047007e-05
2025-03-11,-8.618378269013412e-05
2025-03-12,4.54647121275314e-06
2025-03-13,5.813047140706652e-06
2025-03-14,-3.81642203557453e-05
2025-03-15,1.7170082422088397e-05
2025-03-16,-8.492448781848393e-08
2025-03-17,-1.6579439795047007e-05
2025-03-18,-8.618378269013412e-05
2025-03-19,4.54647121275314e-06
2025-03-20,5.813047140706652e-06
2025-03-21,-3.81642203557453e-05
2025-03-22,1.7170082422088397e-05
2025-03-23,-8.492448781848393e-08
2025-03-24,-1.6579439795047007e-05
2025-03-25,-8.618378269013412e-05
