Date,HW_Forecast
2025-02-24,-1.5822064927627906e-06
2025-02-25,2.140733994321217e-06
2025-02-26,-1.021401599762708e-06
2025-02-27,-8.39050841027211e-06
2025-02-28,-3.5052991749084575e-06
2025-03-01,-6.314096436802048e-06
2025-03-02,3.166054473616361e-08
2025-03-03,-1.5822064927627906e-06
2025-03-04,2.140733994321217e-06
2025-03-05,-1.021401599762708e-06
2025-03-06,-8.39050841027211e-06
2025-03-07,-3.5052991749084575e-06
2025-03-08,-6.314096436802048e-06
2025-03-09,3.166054473616361e-08
2025-03-10,-1.5822064927627906e-06
2025-03-11,2.140733994321217e-06
2025-03-12,-1.021401599762708e-06
2025-03-13,-8.39050841027211e-06
2025-03-14,-3.5052991749084575e-06
2025-03-15,-6.314096436802048e-06
2025-03-16,3.166054473616361e-08
2025-03-17,-1.5822064927627906e-06
2025-03-18,2.140733994321217e-06
2025-03-19,-1.021401599762708e-06
2025-03-20,-8.39050841027211e-06
2025-03-21,-3.5052991749084575e-06
2025-03-22,-6.314096436802048e-06
2025-03-23,3.166054473616361e-08
2025-03-24,-1.5822064927627906e-06
2025-03-25,2.140733994321217e-06
