Date,HW_Forecast
2025-02-24,-9.70637083898076e-07
2025-02-25,-2.0672609823917225e-06
2025-02-26,1.2374090555153806e-05
2025-02-27,-1.078527446611355e-06
2025-02-28,-1.4232683015794545e-06
2025-03-01,2.1976583625162675e-07
2025-03-02,4.0162722678960155e-09
2025-03-03,-9.70637083898076e-07
2025-03-04,-2.0672609823917225e-06
2025-03-05,1.2374090555153806e-05
2025-03-06,-1.078527446611355e-06
2025-03-07,-1.4232683015794545e-06
2025-03-08,2.1976583625162675e-07
2025-03-09,4.0162722678960155e-09
2025-03-10,-9.70637083898076e-07
2025-03-11,-2.0672609823917225e-06
2025-03-12,1.2374090555153806e-05
2025-03-13,-1.078527446611355e-06
2025-03-14,-1.4232683015794545e-06
2025-03-15,2.1976583625162675e-07
2025-03-16,4.0162722678960155e-09
2025-03-17,-9.70637083898076e-07
2025-03-18,-2.0672609823917225e-06
2025-03-19,1.2374090555153806e-05
2025-03-20,-1.078527446611355e-06
2025-03-21,-1.4232683015794545e-06
2025-03-22,2.1976583625162675e-07
2025-03-23,4.0162722678960155e-09
2025-03-24,-9.70637083898076e-07
2025-03-25,-2.0672609823917225e-06
