Date,RF_Forecast
2025-02-24,0.0
2025-02-25,13.641341996304595
2025-02-26,0.280301355
2025-02-27,2.73159749223121
2025-02-28,0.3843650021506455
2025-03-01,6.044887059725479
2025-03-02,1.6278241206190471
2025-03-03,2.0866878
2025-03-04,2.7344952980000006
2025-03-05,0.9654824200000001
2025-03-06,2.2146882269554986
2025-03-07,0.801470299741602
2025-03-08,27.967846559999998
2025-03-09,29.213630420000005
2025-03-10,1.707761908333333
2025-03-11,12.20868109500001
2025-03-12,1.7752419000000004
2025-03-13,5.325725565000002
2025-03-14,1.1523499949999998
2025-03-15,9.779402535000001
2025-03-16,7.1975159098333314
2025-03-17,4.746436322666671
2025-03-18,5.076568814999999
2025-03-19,0.9966270249999997
2025-03-20,6.9452445299999965
2025-03-21,1.52608508
2025-03-22,30.023389379999983
2025-03-23,30.33483536000001
2025-03-24,4.497279546000005
2025-03-25,15.603441830000008
