Date,HW_Forecast
2025-02-24,-0.007567141794097324
2025-02-25,0.009484624923622335
2025-02-26,-0.0088691447077716
2025-02-27,-0.016819243647437934
2025-02-28,-0.01106169540423477
2025-03-01,-0.006455726159682938
2025-03-02,3.244083497328139e-05
2025-03-03,-0.007567141794097324
2025-03-04,0.009484624923622335
2025-03-05,-0.0088691447077716
2025-03-06,-0.016819243647437934
2025-03-07,-0.01106169540423477
2025-03-08,-0.006455726159682938
2025-03-09,3.244083497328139e-05
2025-03-10,-0.007567141794097324
2025-03-11,0.009484624923622335
2025-03-12,-0.0088691447077716
2025-03-13,-0.016819243647437934
2025-03-14,-0.01106169540423477
2025-03-15,-0.006455726159682938
2025-03-16,3.244083497328139e-05
2025-03-17,-0.007567141794097324
2025-03-18,0.009484624923622335
2025-03-19,-0.0088691447077716
2025-03-20,-0.016819243647437934
2025-03-21,-0.01106169540423477
2025-03-22,-0.006455726159682938
2025-03-23,3.244083497328139e-05
2025-03-24,-0.007567141794097324
2025-03-25,0.009484624923622335
