Date,RF_Forecast
2025-02-24,0.6269517645999994
2025-02-25,0.6238196158999993
2025-02-26,0.6264297399999993
2025-02-27,0.6264297399999993
2025-02-28,0.6264297399999993
2025-03-01,0.6264297399999993
2025-03-02,0.6282568245999997
2025-03-03,0.6394803537000001
2025-03-04,0.6238196142999997
2025-03-05,0.6413074398000002
2025-03-06,0.6355651680000001
2025-03-07,0.6405244028000001
2025-03-08,0.6358261802000001
2025-03-09,0.6274737853
2025-03-10,0.6238196158999993
2025-03-11,0.6277348014999994
2025-03-12,0.6337380832999998
2025-03-13,0.6232975912999994
2025-03-14,0.6269517645999994
2025-03-15,0.6232975912999994
2025-03-16,0.6264297399999993
2025-03-17,0.6272127768999993
2025-03-18,0.6337380832999998
2025-03-19,0.6274737876999995
2025-03-20,0.6246026527999995
2025-03-21,0.6394803537000001
2025-03-22,0.6240806281999994
2025-03-23,0.6381752934999999
2025-03-24,0.6337380832999998
2025-03-25,0.6238196158999993
