Date,RF_Forecast
2025-02-24,0.1652992928527507
2025-02-25,0.045675623884391586
2025-02-26,0.0229122031257673
2025-02-27,0.008442169855537526
2025-02-28,0.01293558563588235
2025-03-01,0.008400395295882353
2025-03-02,0.015075064395882352
2025-03-03,0.015446996619999997
2025-03-04,0.009270189379999997
2025-03-05,0.0115105682
2025-03-06,0.008832070930000002
2025-03-07,0.01918428040000001
2025-03-08,0.01564614139
2025-03-09,0.14071570071999992
2025-03-10,0.17588466781999995
2025-03-11,0.03153125592
2025-03-12,0.025732824119999994
2025-03-13,0.007803156190000001
2025-03-14,0.00943282433
2025-03-15,0.00835744254
2025-03-16,0.012911219729999994
2025-03-17,0.010003706000000003
2025-03-18,0.011722989280000005
2025-03-19,0.009837752080000001
2025-03-20,0.016602036330000004
2025-03-21,0.02340946856
2025-03-22,0.12839859583999996
2025-03-23,0.18001360214999992
2025-03-24,0.17783296804999987
2025-03-25,0.033592404510000014
