Date,RF_Forecast
2025-02-24,0.15730426999999958
2025-02-25,0.1621492421999996
2025-02-26,0.16372228509999964
2025-02-27,0.16542117149999963
2025-02-28,0.16652230159999967
2025-03-01,0.21707990000000038
2025-03-02,0.1960640470000001
2025-03-03,0.20012249800000015
2025-03-04,0.20745287640000018
2025-03-05,0.20644612960000017
2025-03-06,0.20427533020000016
2025-03-07,0.20345734810000018
2025-03-08,0.20062587130000012
2025-03-09,0.18662578969999988
2025-03-10,0.16746612599999966
2025-03-11,0.16853579569999969
2025-03-12,0.16853579569999969
2025-03-13,0.16853579569999969
2025-03-14,0.1697627693999997
2025-03-15,0.2203832870000003
2025-03-16,0.2137135847000002
2025-03-17,0.2089629971000002
2025-03-18,0.20584837320000024
2025-03-19,0.2045270170000002
2025-03-20,0.2027652092000002
2025-03-21,0.20226183520000018
2025-03-22,0.19990227120000015
2025-03-23,0.18152913219999992
2025-03-24,0.16428858079999967
2025-03-25,0.20119216349999994
