Date,RF_Forecast
2025-02-24,2.225832248000002
2025-02-25,2.173030288000001
2025-02-26,2.1673729340000008
2025-02-27,2.168169154000001
2025-02-28,2.162784195000001
2025-03-01,2.151595210000001
2025-03-02,2.008841346
2025-03-03,1.999391490000001
2025-03-04,2.007165092
2025-03-05,2.0099309059999997
2025-03-06,2.0080241680000004
2025-03-07,2.0075422460000003
2025-03-08,2.004022117
2025-03-09,1.9709161419999983
2025-03-10,2.1579440200000017
2025-03-11,2.0968236539999996
2025-03-12,2.099652327
2025-03-13,2.099652327
2025-03-14,2.096572215
2025-03-15,2.087813795
2025-03-16,1.9960808920000017
2025-03-17,1.9719219040000013
2025-03-18,2.007290811
2025-03-19,2.010056625
2025-03-20,2.007647012
2025-03-21,2.007311762
2025-03-22,2.0059917149999995
2025-03-23,1.995934209
2025-03-24,2.090202464000001
2025-03-25,2.090265324000001
