Date,HW_Forecast
2025-02-24,-2.5164861922831575e-07
2025-02-25,9.233679110108756e-07
2025-02-26,-1.8798121449068066e-07
2025-02-27,9.108471067476017e-07
2025-02-28,-4.4071460479940757e-07
2025-03-01,2.910169507305152e-07
2025-03-02,-4.557232073806004e-15
2025-03-03,-2.5164861922831575e-07
2025-03-04,9.233679110108756e-07
2025-03-05,-1.8798121449068066e-07
2025-03-06,9.108471067476017e-07
2025-03-07,-4.4071460479940757e-07
2025-03-08,2.910169507305152e-07
2025-03-09,-4.557232073806004e-15
2025-03-10,-2.5164861922831575e-07
2025-03-11,9.233679110108756e-07
2025-03-12,-1.8798121449068066e-07
2025-03-13,9.108471067476017e-07
2025-03-14,-4.4071460479940757e-07
2025-03-15,2.910169507305152e-07
2025-03-16,-4.557232073806004e-15
2025-03-17,-2.5164861922831575e-07
2025-03-18,9.233679110108756e-07
2025-03-19,-1.8798121449068066e-07
2025-03-20,9.108471067476017e-07
2025-03-21,-4.4071460479940757e-07
2025-03-22,2.910169507305152e-07
2025-03-23,-4.557232073806004e-15
2025-03-24,-2.5164861922831575e-07
2025-03-25,9.233679110108756e-07
