Date,HW_Forecast
2025-02-24,2.646256559336196e-08
2025-02-25,1.6311164814551357e-08
2025-02-26,6.073428640156919e-08
2025-02-27,5.770145314075355e-08
2025-02-28,1.9323226606762886e-08
2025-03-01,2.521381384331978e-08
2025-03-02,-4.4122285035655406e-16
2025-03-03,2.646256559336196e-08
2025-03-04,1.6311164814551357e-08
2025-03-05,6.073428640156919e-08
2025-03-06,5.770145314075355e-08
2025-03-07,1.9323226606762886e-08
2025-03-08,2.521381384331978e-08
2025-03-09,-4.4122285035655406e-16
2025-03-10,2.646256559336196e-08
2025-03-11,1.6311164814551357e-08
2025-03-12,6.073428640156919e-08
2025-03-13,5.770145314075355e-08
2025-03-14,1.9323226606762886e-08
2025-03-15,2.521381384331978e-08
2025-03-16,-4.4122285035655406e-16
2025-03-17,2.646256559336196e-08
2025-03-18,1.6311164814551357e-08
2025-03-19,6.073428640156919e-08
2025-03-20,5.770145314075355e-08
2025-03-21,1.9323226606762886e-08
2025-03-22,2.521381384331978e-08
2025-03-23,-4.4122285035655406e-16
2025-03-24,2.646256559336196e-08
2025-03-25,1.6311164814551357e-08
