Date,HW_Forecast
2025-02-24,-6.9424361432512776e-06
2025-02-25,2.8531648787818325e-07
2025-02-26,-6.2686825489506696e-06
2025-02-27,2.868082191272045e-06
2025-02-28,-5.747972574563919e-06
2025-03-01,-4.326820244583232e-06
2025-03-02,1.5116978334265077e-11
2025-03-03,-6.9424361432512776e-06
2025-03-04,2.8531648787818325e-07
2025-03-05,-6.2686825489506696e-06
2025-03-06,2.868082191272045e-06
2025-03-07,-5.747972574563919e-06
2025-03-08,-4.326820244583232e-06
2025-03-09,1.5116978334265077e-11
2025-03-10,-6.9424361432512776e-06
2025-03-11,2.8531648787818325e-07
2025-03-12,-6.2686825489506696e-06
2025-03-13,2.868082191272045e-06
2025-03-14,-5.747972574563919e-06
2025-03-15,-4.326820244583232e-06
2025-03-16,1.5116978334265077e-11
2025-03-17,-6.9424361432512776e-06
2025-03-18,2.8531648787818325e-07
2025-03-19,-6.2686825489506696e-06
2025-03-20,2.868082191272045e-06
2025-03-21,-5.747972574563919e-06
2025-03-22,-4.326820244583232e-06
2025-03-23,1.5116978334265077e-11
2025-03-24,-6.9424361432512776e-06
2025-03-25,2.8531648787818325e-07
