Date,RF_Forecast
2023-07-11,0.64586760364
2023-07-12,1.4956755179999999
2023-07-13,1.8763901490000001
2023-07-14,1.6034220820000002
2023-07-15,1.819679662
2023-07-16,1.878989529
2023-07-17,1.802809233
2023-07-18,2.3985751840000002
2023-07-19,1.4957944569999995
2023-07-20,2.0937690259999995
2023-07-21,1.9916289769999997
2023-07-22,2.523396004
2023-07-23,3.2473636809999986
2023-07-24,2.5934941289999993
2023-07-25,1.6986474127999998
2023-07-26,2.5142897189999998
2023-07-27,1.623775308
2023-07-28,2.313594366
2023-07-29,1.419495216
2023-07-30,2.299629142
2023-07-31,2.1570544419999997
2023-08-01,1.6122395710000004
2023-08-02,2.1320800259999997
2023-08-03,1.881486967
2023-08-04,1.6740298470000001
2023-08-05,3.0619248279999995
2023-08-06,2.7944443169999964
2023-08-07,2.9828903169999994
2023-08-08,2.3663123589999997
2023-08-09,2.38731122
