Date,HW_Forecast
2025-02-24,7.390078068700729e-05
2025-02-25,4.3364091563979855e-05
2025-02-26,4.5457446805186486e-05
2025-02-27,2.1156803795992424e-05
2025-02-28,2.627442665913154e-05
2025-03-01,3.992303474161229e-05
2025-03-02,-2.0028154634885495e-07
2025-03-03,7.390078068700729e-05
2025-03-04,4.3364091563979855e-05
2025-03-05,4.5457446805186486e-05
2025-03-06,2.1156803795992424e-05
2025-03-07,2.627442665913154e-05
2025-03-08,3.992303474161229e-05
2025-03-09,-2.0028154634885495e-07
2025-03-10,7.390078068700729e-05
2025-03-11,4.3364091563979855e-05
2025-03-12,4.5457446805186486e-05
2025-03-13,2.1156803795992424e-05
2025-03-14,2.627442665913154e-05
2025-03-15,3.992303474161229e-05
2025-03-16,-2.0028154634885495e-07
2025-03-17,7.390078068700729e-05
2025-03-18,4.3364091563979855e-05
2025-03-19,4.5457446805186486e-05
2025-03-20,2.1156803795992424e-05
2025-03-21,2.627442665913154e-05
2025-03-22,3.992303474161229e-05
2025-03-23,-2.0028154634885495e-07
2025-03-24,7.390078068700729e-05
2025-03-25,4.3364091563979855e-05
