Date,RF_Forecast
2025-02-24,0.008228601935599995
2025-02-25,0.00043298863950000003
2025-02-26,0.018060382867400016
2025-02-27,0.0004502596987999998
2025-02-28,0.01873910541180002
2025-03-01,0.0004951038664999998
2025-03-02,0.019103009777900016
2025-03-03,0.00045298670739999996
2025-03-04,0.023069597687700016
2025-03-05,0.00044147266559999997
2025-03-06,0.02133037115270002
2025-03-07,0.0006759955626000004
2025-03-08,0.004710758700799998
2025-03-09,0.003312408481400001
2025-03-10,0.006842674832
2025-03-11,0.004137783580000002
2025-03-12,0.011898854864300002
2025-03-13,0.0027336762935
2025-03-14,0.013990471767199999
2025-03-15,0.0027394333203
2025-03-16,0.0172604600773
2025-03-17,0.0027248892655000008
2025-03-18,0.023700446340300017
2025-03-19,0.0025391495633
2025-03-20,0.02139460769200001
2025-03-21,0.0013274480050000012
2025-03-22,0.0029645631819999983
2025-03-23,0.002996378313
2025-03-24,0.0067248073970000025
2025-03-25,0.004734392848
