Date,HW_Forecast
2023-05-22,0.19096783705826806
2023-05-23,0.19106742245093117
2023-05-24,0.19129047731666068
2023-05-25,0.19136369213739202
2023-05-26,0.19118963664425895
2023-05-27,0.1911298784979949
2023-05-28,0.19506401921852598
2023-05-29,0.19096783705826806
2023-05-30,0.19106742245093117
2023-05-31,0.19129047731666068
2023-06-01,0.19136369213739202
2023-06-02,0.19118963664425895
2023-06-03,0.1911298784979949
2023-06-04,0.19506401921852598
2023-06-05,0.19096783705826806
2023-06-06,0.19106742245093117
2023-06-07,0.19129047731666068
2023-06-08,0.19136369213739202
2023-06-09,0.19118963664425895
2023-06-10,0.1911298784979949
2023-06-11,0.19506401921852598
2023-06-12,0.19096783705826806
2023-06-13,0.19106742245093117
2023-06-14,0.19129047731666068
2023-06-15,0.19136369213739202
2023-06-16,0.19118963664425895
2023-06-17,0.1911298784979949
2023-06-18,0.19506401921852598
2023-06-19,0.19096783705826806
2023-06-20,0.19106742245093117
