Date,RF_Forecast
2025-02-24,0.0
2025-02-25,0.004853769276642042
2025-02-26,0.027497156828636148
2025-02-27,0.00440710082
2025-02-28,0.04182386612109044
2025-03-01,0.00064810304
2025-03-02,0.036847344444612684
2025-03-03,0.0049255832600000014
2025-03-04,0.051845773434102196
2025-03-05,0.006461587257333335
2025-03-06,0.010522118329905534
2025-03-07,0.07290805465514782
2025-03-08,0.024368675140000004
2025-03-09,0.11704741365000004
2025-03-10,0.07621691825999997
2025-03-11,0.06234751439583329
2025-03-12,0.17796909996999993
2025-03-13,0.15689278481399996
2025-03-14,0.17083996546000002
2025-03-15,0.00725875426
2025-03-16,0.19080153971999994
2025-03-17,0.13558315643
2025-03-18,0.08866049752000002
2025-03-19,0.0
2025-03-20,0.02696108677000004
2025-03-21,0.057162689470000014
2025-03-22,0.06299561665999998
2025-03-23,0.14426774142000004
2025-03-24,0.08412377580000005
2025-03-25,0.07517995408999999
