,predicted_mean
2025-02-24,0.2490267328724972
2025-02-25,0.24895474795581224
2025-02-26,0.24885038207546117
2025-02-27,0.24874789206245962
2025-02-28,0.24866489480016668
2025-03-01,0.24858869944773895
2025-03-02,0.2485124249704034
2025-03-03,0.2484409372148279
2025-03-04,0.2483755371583558
2025-03-05,0.24831423251003826
2025-03-06,0.24825628683770903
2025-03-07,0.24820205018096136
2025-03-08,0.24815142110980715
2025-03-09,0.24810397432605685
2025-03-10,0.2480594747241408
2025-03-11,0.2480178029732861
2025-03-12,0.24797878791585554
2025-03-13,0.24794223845467564
2025-03-14,0.2479079970257593
2025-03-15,0.24787592524378732
2025-03-16,0.24784588583797318
2025-03-17,0.24781774754630825
2025-03-18,0.2477913901102771
2025-03-19,0.24776670164399772
2025-03-20,0.2477435764056696
2025-03-21,0.24772191514241493
2025-03-22,0.2477016252098221
2025-03-23,0.24768261988096504
2025-03-24,0.24766481780840996
2025-03-25,0.2476481427831561
