Date,HW_Forecast
2025-02-24,0.16968949684739743
2025-02-25,0.17023951558999922
2025-02-26,0.17014259290465833
2025-02-27,0.17004638735641164
2025-02-28,0.16996585910649903
2025-03-01,0.1698789741246163
2025-03-02,0.1697935729741136
2025-03-03,0.16968949684739743
2025-03-04,0.17023951558999922
2025-03-05,0.17014259290465833
2025-03-06,0.17004638735641164
2025-03-07,0.16996585910649903
2025-03-08,0.1698789741246163
2025-03-09,0.1697935729741136
2025-03-10,0.16968949684739743
2025-03-11,0.17023951558999922
2025-03-12,0.17014259290465833
2025-03-13,0.17004638735641164
2025-03-14,0.16996585910649903
2025-03-15,0.1698789741246163
2025-03-16,0.1697935729741136
2025-03-17,0.16968949684739743
2025-03-18,0.17023951558999922
2025-03-19,0.17014259290465833
2025-03-20,0.17004638735641164
2025-03-21,0.16996585910649903
2025-03-22,0.1698789741246163
2025-03-23,0.1697935729741136
2025-03-24,0.16968949684739743
2025-03-25,0.17023951558999922
