Date,HW_Forecast
2025-02-24,1.550326792995349e-05
2025-02-25,1.6679863397340162e-05
2025-02-26,3.2838529774907306e-05
2025-02-27,2.7010107032887484e-05
2025-02-28,3.481567130554747e-05
2025-03-01,2.489464287775569e-05
2025-03-02,-9.696505311904099e-06
2025-03-03,1.550326792995349e-05
2025-03-04,1.6679863397340162e-05
2025-03-05,3.2838529774907306e-05
2025-03-06,2.7010107032887484e-05
2025-03-07,3.481567130554747e-05
2025-03-08,2.489464287775569e-05
2025-03-09,-9.696505311904099e-06
2025-03-10,1.550326792995349e-05
2025-03-11,1.6679863397340162e-05
2025-03-12,3.2838529774907306e-05
2025-03-13,2.7010107032887484e-05
2025-03-14,3.481567130554747e-05
2025-03-15,2.489464287775569e-05
2025-03-16,-9.696505311904099e-06
2025-03-17,1.550326792995349e-05
2025-03-18,1.6679863397340162e-05
2025-03-19,3.2838529774907306e-05
2025-03-20,2.7010107032887484e-05
2025-03-21,3.481567130554747e-05
2025-03-22,2.489464287775569e-05
2025-03-23,-9.696505311904099e-06
2025-03-24,1.550326792995349e-05
2025-03-25,1.6679863397340162e-05
