Date,HW_Forecast
2025-02-24,-1.2411235701476432e-05
2025-02-25,-1.5017827801705691e-05
2025-02-26,-1.866491696086465e-05
2025-02-27,-1.9529622238484112e-05
2025-02-28,-1.8840016231457827e-05
2025-03-01,-3.251545840006267e-05
2025-03-02,1.6305758034511938e-07
2025-03-03,-1.2411235701476432e-05
2025-03-04,-1.5017827801705691e-05
2025-03-05,-1.866491696086465e-05
2025-03-06,-1.9529622238484112e-05
2025-03-07,-1.8840016231457827e-05
2025-03-08,-3.251545840006267e-05
2025-03-09,1.6305758034511938e-07
2025-03-10,-1.2411235701476432e-05
2025-03-11,-1.5017827801705691e-05
2025-03-12,-1.866491696086465e-05
2025-03-13,-1.9529622238484112e-05
2025-03-14,-1.8840016231457827e-05
2025-03-15,-3.251545840006267e-05
2025-03-16,1.6305758034511938e-07
2025-03-17,-1.2411235701476432e-05
2025-03-18,-1.5017827801705691e-05
2025-03-19,-1.866491696086465e-05
2025-03-20,-1.9529622238484112e-05
2025-03-21,-1.8840016231457827e-05
2025-03-22,-3.251545840006267e-05
2025-03-23,1.6305758034511938e-07
2025-03-24,-1.2411235701476432e-05
2025-03-25,-1.5017827801705691e-05
