Date,RF_Forecast
2025-02-24,1.60632751484027
2025-02-25,0.0
2025-02-26,1.4978097373271322
2025-02-27,0.0
2025-02-28,1.4494461292121492
2025-03-01,0.0
2025-03-02,1.441689464554025
2025-03-03,0.0
2025-03-04,0.5358245039505323
2025-03-05,0.9818686727420236
2025-03-06,0.011380136999999999
2025-03-07,1.1567187566022972
2025-03-08,0.011380136999999999
2025-03-09,1.0009456600593918
2025-03-10,2.8791746749999976
2025-03-11,0.011380136999999999
2025-03-12,2.219126730999996
2025-03-13,0.0
2025-03-14,1.8435821999999984
2025-03-15,1.1380137000000003
2025-03-16,3.5662504423749954
2025-03-17,0.0
2025-03-18,0.19601326802837715
2025-03-19,1.5932191859999987
2025-03-20,0.4779657739999999
2025-03-21,1.6305433218035716
2025-03-22,0.011380136999999999
2025-03-23,1.321193268353572
2025-03-24,10.768455110249993
2025-03-25,0.079660961
