Date,HW_Forecast
2025-02-24,9.805746267096851e-05
2025-02-25,-0.0005077791988197047
2025-02-26,-0.0014558719098324783
2025-02-27,-0.0020643825281444267
2025-02-28,-0.0016871002119542634
2025-03-01,-0.000957882792286734
2025-03-02,4.879960773581521e-10
2025-03-03,9.805746267096851e-05
2025-03-04,-0.0005077791988197047
2025-03-05,-0.0014558719098324783
2025-03-06,-0.0020643825281444267
2025-03-07,-0.0016871002119542634
2025-03-08,-0.000957882792286734
2025-03-09,4.879960773581521e-10
2025-03-10,9.805746267096851e-05
2025-03-11,-0.0005077791988197047
2025-03-12,-0.0014558719098324783
2025-03-13,-0.0020643825281444267
2025-03-14,-0.0016871002119542634
2025-03-15,-0.000957882792286734
2025-03-16,4.879960773581521e-10
2025-03-17,9.805746267096851e-05
2025-03-18,-0.0005077791988197047
2025-03-19,-0.0014558719098324783
2025-03-20,-0.0020643825281444267
2025-03-21,-0.0016871002119542634
2025-03-22,-0.000957882792286734
2025-03-23,4.879960773581521e-10
2025-03-24,9.805746267096851e-05
2025-03-25,-0.0005077791988197047
