Date,RF_Forecast
2025-02-24,0.006376484483787404
2025-02-25,2.996031869747899e-05
2025-02-26,0.006376484483787404
2025-02-27,0.0
2025-02-28,0.006196055264028369
2025-03-01,0.0
2025-03-02,0.006348589280262762
2025-03-03,0.007530516958333333
2025-03-04,0.0
2025-03-05,0.007231714258295428
2025-03-06,0.0
2025-03-07,0.00696920644989826
2025-03-08,0.0
2025-03-09,0.009025630386064722
2025-03-10,0.006203145992499999
2025-03-11,0.0
2025-03-12,0.006346553532602079
2025-03-13,0.0
2025-03-14,0.007128530621176377
2025-03-15,4.374574e-05
2025-03-16,0.01008004165119623
2025-03-17,0.011680112599999999
2025-03-18,0.00021872869999999998
2025-03-19,0.009224251153451733
2025-03-20,0.00030622018999999995
2025-03-21,0.0091750591536927
2025-03-22,0.00013123723
2025-03-23,0.010498977640000011
2025-03-24,0.006561861263999995
2025-03-25,4.374574e-05
