Date,RF_Forecast
2025-02-24,0.04552103480000008
2025-02-25,0.032963508140000035
2025-02-26,0.031292546930000026
2025-02-27,0.03124191173000002
2025-02-28,0.03154572283000002
2025-03-01,0.021621226010000015
2025-03-02,0.010329578760000012
2025-03-03,0.013924677249999995
2025-03-04,0.015089286619999993
2025-03-05,0.015190556999999993
2025-03-06,0.015190556999999993
2025-03-07,0.017924857289999974
2025-03-08,0.005671141280000007
2025-03-09,0.010025767550000014
2025-03-10,0.04501468280000007
2025-03-11,0.03650797129000001
2025-03-12,0.03498891568
2025-03-13,0.03498891568
2025-03-14,0.03498891568
2025-03-15,0.021013603780000015
2025-03-16,0.010329578760000012
2025-03-17,0.013924677249999995
2025-03-18,0.015089286619999993
2025-03-19,0.015190556999999993
2025-03-20,0.015190556999999993
2025-03-21,0.01822866842999998
2025-03-22,0.005671141280000007
2025-03-23,0.010025767550000014
2025-03-24,0.04501468280000007
2025-03-25,0.0317988985
