Date,RF_Forecast
2023-07-03,7.043642689999997
2023-07-04,12.138322689999995
2023-07-05,13.251177549999998
2023-07-06,14.044368970000003
2023-07-07,14.893923230000006
2023-07-08,15.551141520000009
2023-07-09,16.393872680000005
2023-07-10,27.982614480000024
2023-07-11,24.46589394000002
2023-07-12,25.77157374000001
2023-07-13,26.39472098000002
2023-07-14,25.850339350000024
2023-07-15,25.849250300000026
2023-07-16,22.76916334000002
2023-07-17,10.08968084499999
2023-07-18,15.610304780000002
2023-07-19,16.522533770000006
2023-07-20,16.85846611000001
2023-07-21,17.299323010000013
2023-07-22,16.925274660000014
2023-07-23,17.539020700000012
2023-07-24,40.82653930000006
2023-07-25,23.38535406000001
2023-07-26,25.395013890000016
2023-07-27,26.40525567000002
2023-07-28,25.84569428000002
2023-07-29,26.040252760000026
2023-07-30,22.948875383000022
2023-07-31,10.902496936999988
2023-08-01,16.056317920000005
