Date,RF_Forecast
2025-02-24,4.023312572000006
2025-02-25,4.038984844000003
2025-02-26,4.082643485000003
2025-02-27,4.069210060000004
2025-02-28,4.0669711530000034
2025-03-01,3.997565086000003
2025-03-02,3.884500338000001
2025-03-03,3.698671238000001
2025-03-04,3.9068894310000024
2025-03-05,3.9617426070000024
2025-03-06,3.9550258940000025
2025-03-07,3.958384236000002
2025-03-08,5.891678571000003
2025-03-09,12.07217589
2025-03-10,4.042343256000007
2025-03-11,4.072568389000001
2025-03-12,4.0658516920000025
2025-03-13,4.073687867000004
2025-03-14,4.115107609000003
2025-03-15,4.102793568000001
2025-03-16,3.6908350530000003
2025-03-17,3.5968009629999966
2025-03-18,3.910247794000002
2025-03-19,3.963981515000002
2025-03-20,3.9438313610000018
2025-03-21,4.595352663000003
2025-03-22,6.529766534000006
2025-03-23,12.333008260000003
2025-03-24,4.037865413000005
2025-03-25,4.052418242
