Date,RF_Forecast
2025-02-24,0.29532709439999955
2025-02-25,0.2957483891999996
2025-02-26,0.29701227259999957
2025-02-27,0.29490580399999966
2025-02-28,0.3054381559999997
2025-03-01,0.5232472073
2025-03-02,0.5855987497999994
2025-03-03,0.5261962746999995
2025-03-04,0.567904364299999
2025-03-05,0.4971269472999995
2025-03-06,0.577594120999999
2025-03-07,0.5093444760999994
2025-03-08,0.5662191639999989
2025-03-09,0.5628488379999993
2025-03-10,0.28690121499999965
2025-03-11,0.3024890932999997
2025-03-12,0.29743356689999967
2025-03-13,0.2991187440999997
2025-03-14,0.3054381559999997
2025-03-15,0.36020637760000007
2025-03-16,0.5358860373999995
2025-03-17,0.36778967450000005
2025-03-18,0.5245110515999991
2025-03-19,0.4895436375999992
2025-03-20,0.540098921199999
2025-03-21,0.514821277099999
2025-03-22,0.558214568999999
2025-03-23,0.5552655089999992
2025-03-24,0.3050168585999997
2025-03-25,0.40949777069999965
