Date,RF_Forecast
2025-02-24,9.16205052999998
2025-02-25,8.313631589999988
2025-02-26,8.447017069999987
2025-02-27,8.477630129999987
2025-02-28,8.479816779999986
2025-03-01,8.383604299999988
2025-03-02,10.41499930999999
2025-03-03,11.436163355000009
2025-03-04,10.502465189999992
2025-03-05,10.578997829999992
2025-03-06,10.61398418499999
2025-03-07,10.633664009999993
2025-03-08,10.576811199999993
2025-03-09,11.105979774999996
2025-03-10,11.278724759999987
2025-03-11,10.915741444999982
2025-03-12,10.380013034999983
2025-03-13,9.988603264999982
2025-03-14,9.664979549999982
2025-03-15,9.225463559999984
2025-03-16,8.213045929999993
2025-03-17,10.519958359999993
2025-03-18,8.35080473999999
2025-03-19,8.328938199999994
2025-03-20,8.357364589999994
2025-03-21,8.357364589999992
2025-03-22,8.315818289999994
2025-03-23,10.519958359999992
2025-03-24,10.583371119999992
2025-03-25,9.094264599999995
