Date,RF_Forecast
2025-02-24,0.012684808273313426
2025-02-25,0.0002669966438700947
2025-02-26,0.011926412572512281
2025-02-27,0.0004992177338700947
2025-02-28,0.011855040862325559
2025-03-01,0.0006540317938700947
2025-03-02,0.008348527079155062
2025-03-03,0.002124765363870093
2025-03-04,0.003125921137267622
2025-03-05,0.009229297549404903
2025-03-06,0.00029279898720342804
2025-03-07,0.007878391304884378
2025-03-08,0.00037020601720342807
2025-03-09,0.008466970836255121
2025-03-10,0.01511372277749999
2025-03-11,0.0036381303599999993
2025-03-12,0.015387971131549237
2025-03-13,0.004008336377203427
2025-03-14,0.014242893569999991
2025-03-15,0.0015481405899999997
2025-03-16,0.007145962212844398
2025-03-17,0.0004992177338700947
2025-03-18,0.0037013610625952647
2025-03-19,0.010084520808364406
2025-03-20,0.0019699512738700943
2025-03-21,0.007857753032503257
2025-03-22,0.001434610285333333
2025-03-23,0.00790315507567662
2025-03-24,0.01511372277749999
2025-03-25,0.00371553739
