,predicted_mean
2023-07-11,2.0225220888010223e-06
2023-07-12,1.0783204489311407e-06
2023-07-13,-2.4623405668704133e-06
2023-07-14,-8.247024165683505e-06
2023-07-15,-8.247015663264694e-06
2023-07-16,-8.24701249120354e-06
2023-07-17,-8.247016943821994e-06
2023-07-18,-8.247024718439878e-06
2023-07-19,-8.247031069462347e-06
2023-07-20,-8.247031069442157e-06
2023-07-21,-8.247031069440622e-06
2023-07-22,-8.247031069451874e-06
2023-07-23,-8.247031069464678e-06
2023-07-24,-8.24703106947165e-06
2023-07-25,-8.24703106947165e-06
2023-07-26,-8.24703106947165e-06
2023-07-27,-8.24703106947165e-06
2023-07-28,-8.24703106947165e-06
2023-07-29,-8.24703106947165e-06
2023-07-30,-8.24703106947165e-06
2023-07-31,-8.24703106947165e-06
2023-08-01,-8.24703106947165e-06
2023-08-02,-8.24703106947165e-06
2023-08-03,-8.24703106947165e-06
2023-08-04,-8.24703106947165e-06
2023-08-05,-8.24703106947165e-06
2023-08-06,-8.24703106947165e-06
2023-08-07,-8.24703106947165e-06
2023-08-08,-8.24703106947165e-06
2023-08-09,-8.24703106947165e-06
