Date,HW_Forecast
2025-02-24,1.00446769452765e-05
2025-02-25,-4.518209312140333e-06
2025-02-26,2.2838861679455287e-05
2025-02-27,9.98795749288573e-06
2025-02-28,3.5707199505949713e-06
2025-03-01,6.52476361755134e-06
2025-03-02,-2.2505047702795844e-07
2025-03-03,1.00446769452765e-05
2025-03-04,-4.518209312140333e-06
2025-03-05,2.2838861679455287e-05
2025-03-06,9.98795749288573e-06
2025-03-07,3.5707199505949713e-06
2025-03-08,6.52476361755134e-06
2025-03-09,-2.2505047702795844e-07
2025-03-10,1.00446769452765e-05
2025-03-11,-4.518209312140333e-06
2025-03-12,2.2838861679455287e-05
2025-03-13,9.98795749288573e-06
2025-03-14,3.5707199505949713e-06
2025-03-15,6.52476361755134e-06
2025-03-16,-2.2505047702795844e-07
2025-03-17,1.00446769452765e-05
2025-03-18,-4.518209312140333e-06
2025-03-19,2.2838861679455287e-05
2025-03-20,9.98795749288573e-06
2025-03-21,3.5707199505949713e-06
2025-03-22,6.52476361755134e-06
2025-03-23,-2.2505047702795844e-07
2025-03-24,1.00446769452765e-05
2025-03-25,-4.518209312140333e-06
