Date,HW_Forecast
2025-02-24,1.0689944562152078e-07
2025-02-25,-2.3534680834713662e-07
2025-02-26,-1.862953830074938e-07
2025-02-27,-5.917955957417546e-07
2025-02-28,-3.310533200685014e-07
2025-03-01,-9.372144337462871e-08
2025-03-02,8.427460993380627e-09
2025-03-03,1.0689944562152078e-07
2025-03-04,-2.3534680834713662e-07
2025-03-05,-1.862953830074938e-07
2025-03-06,-5.917955957417546e-07
2025-03-07,-3.310533200685014e-07
2025-03-08,-9.372144337462871e-08
2025-03-09,8.427460993380627e-09
2025-03-10,1.0689944562152078e-07
2025-03-11,-2.3534680834713662e-07
2025-03-12,-1.862953830074938e-07
2025-03-13,-5.917955957417546e-07
2025-03-14,-3.310533200685014e-07
2025-03-15,-9.372144337462871e-08
2025-03-16,8.427460993380627e-09
2025-03-17,1.0689944562152078e-07
2025-03-18,-2.3534680834713662e-07
2025-03-19,-1.862953830074938e-07
2025-03-20,-5.917955957417546e-07
2025-03-21,-3.310533200685014e-07
2025-03-22,-9.372144337462871e-08
2025-03-23,8.427460993380627e-09
2025-03-24,1.0689944562152078e-07
2025-03-25,-2.3534680834713662e-07
