Date,HW_Forecast
2025-02-24,0.0002873324355495855
2025-02-25,4.0531028013040233e-05
2025-02-26,0.00022430794110346142
2025-02-27,0.0002097021901019497
2025-02-28,0.00015381983873805215
2025-03-01,0.00012456288851223765
2025-03-02,-6.944508190201854e-06
2025-03-03,0.0002873324355495855
2025-03-04,4.0531028013040233e-05
2025-03-05,0.00022430794110346142
2025-03-06,0.0002097021901019497
2025-03-07,0.00015381983873805215
2025-03-08,0.00012456288851223765
2025-03-09,-6.944508190201854e-06
2025-03-10,0.0002873324355495855
2025-03-11,4.0531028013040233e-05
2025-03-12,0.00022430794110346142
2025-03-13,0.0002097021901019497
2025-03-14,0.00015381983873805215
2025-03-15,0.00012456288851223765
2025-03-16,-6.944508190201854e-06
2025-03-17,0.0002873324355495855
2025-03-18,4.0531028013040233e-05
2025-03-19,0.00022430794110346142
2025-03-20,0.0002097021901019497
2025-03-21,0.00015381983873805215
2025-03-22,0.00012456288851223765
2025-03-23,-6.944508190201854e-06
2025-03-24,0.0002873324355495855
2025-03-25,4.0531028013040233e-05
