Date,RF_Forecast
2025-02-24,6.399188527999995
2025-02-25,6.509495713999995
2025-02-26,6.490013605999995
2025-02-27,6.623370061999997
2025-02-28,6.815447251999998
2025-03-01,6.583994239999998
2025-03-02,9.181975333999997
2025-03-03,8.176176919000001
2025-03-04,7.8094466830000036
2025-03-05,7.340092372
2025-03-06,7.444500052000002
2025-03-07,7.568389826000002
2025-03-08,7.663879617000003
2025-03-09,7.825224481000003
2025-03-10,6.261853345999999
2025-03-11,6.780050173000002
2025-03-12,6.568216474
2025-03-13,5.748184087999996
2025-03-14,7.041549566000002
2025-03-15,6.80433422
2025-03-16,9.414800377999999
2025-03-17,8.912518543
2025-03-18,7.733713450000003
2025-03-19,5.596443132000001
2025-03-20,7.661821723000006
2025-03-21,7.291661593000004
2025-03-22,8.133371169000004
2025-03-23,7.7903761870000015
2025-03-24,6.5473623829999985
2025-03-25,6.542423245999998
