Date,RF_Forecast
2025-02-24,0.000575367032471181
2025-02-25,0.0135419875330228
2025-02-26,1.1110099932467246
2025-02-27,1.3247923287575194
2025-02-28,0.971593600038917
2025-03-01,5.956057884000002
2025-03-02,5.933267997999999
2025-03-03,5.836850870000001
2025-03-04,5.845824168000002
2025-03-05,6.424795675000006
2025-03-06,6.283539197000007
2025-03-07,5.632047621000005
2025-03-08,8.238849538999993
2025-03-09,7.802914192999997
2025-03-10,0.22035874863519989
2025-03-11,0.5238614861600002
2025-03-12,2.376063722999999
2025-03-13,2.4497385409999977
2025-03-14,2.548030495999998
2025-03-15,6.111518134000001
2025-03-16,6.1406049120000015
2025-03-17,5.998689519000006
2025-03-18,6.0206099240000075
2025-03-19,8.109949059000009
2025-03-20,6.476434614000007
2025-03-21,5.7334642840000045
2025-03-22,7.702482467999996
2025-03-23,6.940261322999999
2025-03-24,1.159736409999999
2025-03-25,1.771625927599999
