Date,HW_Forecast
2025-02-24,0.0009443028749610822
2025-02-25,0.0004445821939137399
2025-02-26,0.0004857728454823048
2025-02-27,0.0004684071529171472
2025-02-28,0.0004651659478034777
2025-03-01,0.0004598705118879925
2025-03-02,-2.3110378993829715e-06
2025-03-03,0.0009443028749610822
2025-03-04,0.0004445821939137399
2025-03-05,0.0004857728454823048
2025-03-06,0.0004684071529171472
2025-03-07,0.0004651659478034777
2025-03-08,0.0004598705118879925
2025-03-09,-2.3110378993829715e-06
2025-03-10,0.0009443028749610822
2025-03-11,0.0004445821939137399
2025-03-12,0.0004857728454823048
2025-03-13,0.0004684071529171472
2025-03-14,0.0004651659478034777
2025-03-15,0.0004598705118879925
2025-03-16,-2.3110378993829715e-06
2025-03-17,0.0009443028749610822
2025-03-18,0.0004445821939137399
2025-03-19,0.0004857728454823048
2025-03-20,0.0004684071529171472
2025-03-21,0.0004651659478034777
2025-03-22,0.0004598705118879925
2025-03-23,-2.3110378993829715e-06
2025-03-24,0.0009443028749610822
2025-03-25,0.0004445821939137399
