Date,RF_Forecast
2025-02-24,0.983275734400001
2025-02-25,0.7977287176000005
2025-02-26,1.9297986575999986
2025-02-27,0.9280093286000011
2025-02-28,2.024560659799998
2025-03-01,1.0233198812000017
2025-03-02,1.1865134906000014
2025-03-03,0.7871691425999995
2025-03-04,0.7225773852
2025-03-05,0.9188211282000001
2025-03-06,0.7571360327999996
2025-03-07,0.7692041319999998
2025-03-08,0.7745524949999998
2025-03-09,0.833247328299999
2025-03-10,0.9843728289999983
2025-03-11,0.8518980298999996
2025-03-12,1.8059635039999988
2025-03-13,0.9947953025999994
2025-03-14,1.915262089999999
2025-03-15,1.0816033026999987
2025-03-16,1.1285043010999987
2025-03-17,0.9035988646999992
2025-03-18,0.7360168599999999
2025-03-19,0.9361004362999986
2025-03-20,0.8233734420000001
2025-03-21,0.8690402109999996
2025-03-22,0.8469610749999995
2025-03-23,0.8946849133999991
2025-03-24,1.0300395984999977
2025-03-25,0.9185468445999989
