Date,RF_Forecast
2025-02-24,1.1680417740000013
2025-02-25,1.2168666700000013
2025-02-26,1.3220279850000014
2025-02-27,1.4121662550000007
2025-02-28,1.5173275699999997
2025-03-01,1.7201386779999992
2025-03-02,0.5889590768667748
2025-03-03,0.3830876631999998
2025-03-04,0.3455300487999998
2025-03-05,0.3417742873999998
2025-03-06,0.3305070031999998
2025-03-07,0.3117281961999998
2025-03-08,0.3004609119999998
2025-03-09,0.8046718980666673
2025-03-10,1.1680417740000013
2025-03-11,1.2168666714000014
2025-03-12,1.2656915870000016
2025-03-13,1.307004959000001
2025-03-14,1.374608663000001
2025-03-15,2.005576573
2025-03-16,0.40562224040000017
2025-03-17,0.3380185259999998
2025-03-18,0.3380185259999998
2025-03-19,0.3305070031999998
2025-03-20,0.3117281961999998
2025-03-21,0.3004609119999998
2025-03-22,0.2891936277999998
2025-03-23,1.1507653052000002
2025-03-24,1.2581800440000013
2025-03-25,1.3220279850000014
