Date,HW_Forecast
2023-07-11,-0.027842886760848524
2023-07-12,-0.029251985371310296
2023-07-13,-0.02916143282793086
2023-07-14,-0.0010983951644221515
2023-07-15,-0.0576715833459129
2023-07-16,-0.06052104967533578
2023-07-17,0.0003490946107984963
2023-07-18,-0.027842886760848524
2023-07-19,-0.029251985371310296
2023-07-20,-0.02916143282793086
2023-07-21,-0.0010983951644221515
2023-07-22,-0.0576715833459129
2023-07-23,-0.06052104967533578
2023-07-24,0.0003490946107984963
2023-07-25,-0.027842886760848524
2023-07-26,-0.029251985371310296
2023-07-27,-0.02916143282793086
2023-07-28,-0.0010983951644221515
2023-07-29,-0.0576715833459129
2023-07-30,-0.06052104967533578
2023-07-31,0.0003490946107984963
2023-08-01,-0.027842886760848524
2023-08-02,-0.029251985371310296
2023-08-03,-0.02916143282793086
2023-08-04,-0.0010983951644221515
2023-08-05,-0.0576715833459129
2023-08-06,-0.06052104967533578
2023-08-07,0.0003490946107984963
2023-08-08,-0.027842886760848524
2023-08-09,-0.029251985371310296
