Date,HW_Forecast
2025-02-24,-0.0011482728624831401
2025-02-25,4.9635265635884296e-05
2025-02-26,0.0005876912282657173
2025-02-27,0.0018316541365869282
2025-02-28,-9.675440645294585e-05
2025-03-01,-0.0007001233551786404
2025-03-02,5.288126890318125e-10
2025-03-03,-0.0011482728624831401
2025-03-04,4.9635265635884296e-05
2025-03-05,0.0005876912282657173
2025-03-06,0.0018316541365869282
2025-03-07,-9.675440645294585e-05
2025-03-08,-0.0007001233551786404
2025-03-09,5.288126890318125e-10
2025-03-10,-0.0011482728624831401
2025-03-11,4.9635265635884296e-05
2025-03-12,0.0005876912282657173
2025-03-13,0.0018316541365869282
2025-03-14,-9.675440645294585e-05
2025-03-15,-0.0007001233551786404
2025-03-16,5.288126890318125e-10
2025-03-17,-0.0011482728624831401
2025-03-18,4.9635265635884296e-05
2025-03-19,0.0005876912282657173
2025-03-20,0.0018316541365869282
2025-03-21,-9.675440645294585e-05
2025-03-22,-0.0007001233551786404
2025-03-23,5.288126890318125e-10
2025-03-24,-0.0011482728624831401
2025-03-25,4.9635265635884296e-05
