Date,HW_Forecast
2025-02-24,0.06333548708978662
2025-02-25,0.10569739285172342
2025-02-26,0.09185627583727066
2025-02-27,0.0609575235589045
2025-02-28,-0.007045497396392104
2025-03-01,-0.04768271918385817
2025-03-02,6.716464711544606e-05
2025-03-03,0.06333548708978662
2025-03-04,0.10569739285172342
2025-03-05,0.09185627583727066
2025-03-06,0.0609575235589045
2025-03-07,-0.007045497396392104
2025-03-08,-0.04768271918385817
2025-03-09,6.716464711544606e-05
2025-03-10,0.06333548708978662
2025-03-11,0.10569739285172342
2025-03-12,0.09185627583727066
2025-03-13,0.0609575235589045
2025-03-14,-0.007045497396392104
2025-03-15,-0.04768271918385817
2025-03-16,6.716464711544606e-05
2025-03-17,0.06333548708978662
2025-03-18,0.10569739285172342
2025-03-19,0.09185627583727066
2025-03-20,0.0609575235589045
2025-03-21,-0.007045497396392104
2025-03-22,-0.04768271918385817
2025-03-23,6.716464711544606e-05
2025-03-24,0.06333548708978662
2025-03-25,0.10569739285172342
