Date,HW_Forecast
2025-02-24,0.12695312351570465
2025-02-25,0.14843749851570465
2025-02-26,0.03320312351570466
2025-02-27,0.12499999851570466
2025-02-28,0.01757812351570466
2025-03-01,0.09960937351570466
2025-03-02,-1.484295339415631e-09
2025-03-03,0.12695312351570465
2025-03-04,0.14843749851570465
2025-03-05,0.03320312351570466
2025-03-06,0.12499999851570466
2025-03-07,0.01757812351570466
2025-03-08,0.09960937351570466
2025-03-09,-1.484295339415631e-09
2025-03-10,0.12695312351570465
2025-03-11,0.14843749851570465
2025-03-12,0.03320312351570466
2025-03-13,0.12499999851570466
2025-03-14,0.01757812351570466
2025-03-15,0.09960937351570466
2025-03-16,-1.484295339415631e-09
2025-03-17,0.12695312351570465
2025-03-18,0.14843749851570465
2025-03-19,0.03320312351570466
2025-03-20,0.12499999851570466
2025-03-21,0.01757812351570466
2025-03-22,0.09960937351570466
2025-03-23,-1.484295339415631e-09
2025-03-24,0.12695312351570465
2025-03-25,0.14843749851570465
