,predicted_mean
2023-07-03,-0.0012181917926261
2023-07-04,-0.0024374857013208413
2023-07-05,-0.0036579253260814355
2023-07-06,-0.00487948907310567
2023-07-07,-0.006102177080856272
2023-07-08,-0.006102596824375001
2023-07-09,-0.006102932945425596
2023-07-10,-0.006103185292355648
2023-07-11,-0.006103353707430836
2023-07-12,-0.006103438035821202
2023-07-13,-0.006103438122606484
2023-07-14,-0.006103438180525361
2023-07-15,-0.006103438215318027
2023-07-16,-0.006103438232740328
2023-07-17,-0.006103438238564394
2023-07-18,-0.006103438238578352
2023-07-19,-0.006103438238586337
2023-07-20,-0.006103438238590336
2023-07-21,-0.006103438238591939
2023-07-22,-0.006103438238592342
2023-07-23,-0.006103438238592344
2023-07-24,-0.006103438238592345
2023-07-25,-0.006103438238592345
2023-07-26,-0.006103438238592345
2023-07-27,-0.006103438238592345
2023-07-28,-0.006103438238592345
2023-07-29,-0.006103438238592345
2023-07-30,-0.006103438238592345
2023-07-31,-0.006103438238592345
2023-08-01,-0.006103438238592345
