Date,HW_Forecast
2025-02-24,-0.00019679483725465263
2025-02-25,-0.0002258689474397946
2025-02-26,0.0002619895892382411
2025-02-27,0.0005577834041322528
2025-02-28,-0.000294634341246149
2025-03-01,-3.355847722124071e-05
2025-03-02,5.113345117875416e-13
2025-03-03,-0.00019679483725465263
2025-03-04,-0.0002258689474397946
2025-03-05,0.0002619895892382411
2025-03-06,0.0005577834041322528
2025-03-07,-0.000294634341246149
2025-03-08,-3.355847722124071e-05
2025-03-09,5.113345117875416e-13
2025-03-10,-0.00019679483725465263
2025-03-11,-0.0002258689474397946
2025-03-12,0.0002619895892382411
2025-03-13,0.0005577834041322528
2025-03-14,-0.000294634341246149
2025-03-15,-3.355847722124071e-05
2025-03-16,5.113345117875416e-13
2025-03-17,-0.00019679483725465263
2025-03-18,-0.0002258689474397946
2025-03-19,0.0002619895892382411
2025-03-20,0.0005577834041322528
2025-03-21,-0.000294634341246149
2025-03-22,-3.355847722124071e-05
2025-03-23,5.113345117875416e-13
2025-03-24,-0.00019679483725465263
2025-03-25,-0.0002258689474397946
