Date,HW_Forecast
2025-02-24,-2.757851716687623e-06
2025-02-25,1.1522441303281545e-07
2025-02-26,-3.109249582423996e-07
2025-02-27,-1.8622321594894173e-06
2025-02-28,-1.977748023790192e-07
2025-03-01,-1.1920768055690507e-07
2025-03-02,1.0928667447454566e-08
2025-03-03,-2.757851716687623e-06
2025-03-04,1.1522441303281545e-07
2025-03-05,-3.109249582423996e-07
2025-03-06,-1.8622321594894173e-06
2025-03-07,-1.977748023790192e-07
2025-03-08,-1.1920768055690507e-07
2025-03-09,1.0928667447454566e-08
2025-03-10,-2.757851716687623e-06
2025-03-11,1.1522441303281545e-07
2025-03-12,-3.109249582423996e-07
2025-03-13,-1.8622321594894173e-06
2025-03-14,-1.977748023790192e-07
2025-03-15,-1.1920768055690507e-07
2025-03-16,1.0928667447454566e-08
2025-03-17,-2.757851716687623e-06
2025-03-18,1.1522441303281545e-07
2025-03-19,-3.109249582423996e-07
2025-03-20,-1.8622321594894173e-06
2025-03-21,-1.977748023790192e-07
2025-03-22,-1.1920768055690507e-07
2025-03-23,1.0928667447454566e-08
2025-03-24,-2.757851716687623e-06
2025-03-25,1.1522441303281545e-07
