Date,LSTM_Forecast
2025-02-24,1.1114593
2025-02-25,1.3233473
2025-02-26,1.6797659
2025-02-27,2.131063
2025-02-28,2.647832
2025-03-01,3.213626
2025-03-02,3.8194487
2025-03-03,4.460216
2025-03-04,5.132506
2025-03-05,5.8342614
2025-03-06,6.5634294
2025-03-07,7.3182044
2025-03-08,8.096948
2025-03-09,8.898176
2025-03-10,9.720537
2025-03-11,10.575034
2025-03-12,11.444729
2025-03-13,12.331973
2025-03-14,13.236924
2025-03-15,14.158832
2025-03-16,15.096628
2025-03-17,16.049206
2025-03-18,17.015476
2025-03-19,17.994373
2025-03-20,18.984863
2025-03-21,19.985916
2025-03-22,20.9965
2025-03-23,22.01557
2025-03-24,23.042074
2025-03-25,24.07494
