Date,LSTM_Forecast
2023-07-11,-8.567926
2023-07-12,-10.643923
2023-07-13,-13.53486
2023-07-14,-17.014378
2023-07-15,-20.911722
2023-07-16,-25.105326
2023-07-17,-29.832113
2023-07-18,-34.637905
2023-07-19,-39.509235
2023-07-20,-44.43216
2023-07-21,-49.390778
2023-07-22,-54.367573
2023-07-23,-59.344387
2023-07-24,-64.51067
2023-07-25,-69.594894
2023-07-26,-74.93733
2023-07-27,-80.20336
2023-07-28,-85.43089
2023-07-29,-90.63658
2023-07-30,-95.82425
2023-07-31,-100.99096
2023-08-01,-106.143425
2023-08-02,-111.26905
2023-08-03,-116.35833
2023-08-04,-121.40389
2023-08-05,-126.39974
2023-08-06,-131.34082
2023-08-07,-136.22269
2023-08-08,-141.04947
2023-08-09,-145.81381
