Date,LSTM_Forecast
2025-02-24,10.655117
2025-02-25,16.317081
2025-02-26,22.9115
2025-02-27,29.582895
2025-02-28,36.060635
2025-03-01,42.225826
2025-03-02,48.039364
2025-03-03,53.515293
2025-03-04,58.70122
2025-03-05,63.661583
2025-03-06,68.464714
2025-03-07,73.173744
2025-03-08,77.84101
2025-03-09,82.50567
2025-03-10,87.19348
2025-03-11,91.86387
2025-03-12,96.53226
2025-03-13,101.18311
2025-03-14,105.80361
2025-03-15,110.382126
2025-03-16,114.90941
2025-03-17,119.37889
2025-03-18,123.78681
2025-03-19,128.1316
2025-03-20,132.41345
2025-03-21,136.63348
2025-03-22,140.79341
2025-03-23,144.89493
2025-03-24,148.93932
2025-03-25,152.92758
