Date,LSTM_Forecast
2025-02-24,-0.31601632
2025-02-25,-0.43789807
2025-02-26,-0.61898005
2025-02-27,-0.8340072
2025-02-28,-1.072374
2025-03-01,-1.3292221
2025-03-02,-1.6020515
2025-03-03,-1.8894963
2025-03-04,-2.1908839
2025-03-05,-2.5060468
2025-03-06,-2.8352132
2025-03-07,-3.1789103
2025-03-08,-3.537877
2025-03-09,-3.912989
2025-03-10,-4.305189
2025-03-11,-4.7127547
2025-03-12,-5.1383095
2025-03-13,-5.581937
2025-03-14,-6.04401
2025-03-15,-6.5249233
2025-03-16,-7.02502
2025-03-17,-7.5445766
2025-03-18,-8.083799
2025-03-19,-8.642823
2025-03-20,-9.221712
2025-03-21,-9.820453
2025-03-22,-10.43895
2025-03-23,-11.077034
2025-03-24,-11.734431
2025-03-25,-12.410794
