Date,LSTM_Forecast
2025-02-24,0.49133644
2025-02-25,0.62553614
2025-02-26,0.86348397
2025-02-27,1.1842786
2025-02-28,1.5766147
2025-03-01,2.0362267
2025-03-02,2.5631928
2025-03-03,3.1599772
2025-03-04,3.83031
2025-03-05,4.5786686
2025-03-06,5.4101353
2025-03-07,6.3304405
2025-03-08,7.346072
2025-03-09,8.464397
2025-03-10,9.693755
2025-03-11,11.022775
2025-03-12,12.469591
2025-03-13,14.038804
2025-03-14,15.735211
2025-03-15,17.563856
2025-03-16,19.529863
2025-03-17,21.6383
2025-03-18,23.894028
2025-03-19,26.301573
2025-03-20,28.865013
2025-03-21,31.587887
2025-03-22,34.473026
2025-03-23,37.522335
2025-03-24,40.736713
2025-03-25,44.11576
