Date,HW_Forecast
2025-02-24,-0.0056356502410550915
2025-02-25,-0.005458652565370828
2025-02-26,-0.01881101116538779
2025-02-27,-0.02530084066098212
2025-02-28,-0.01847198452435102
2025-03-01,-0.01813917956977738
2025-03-02,2.702948420640894e-10
2025-03-03,-0.0056356502410550915
2025-03-04,-0.005458652565370828
2025-03-05,-0.01881101116538779
2025-03-06,-0.02530084066098212
2025-03-07,-0.01847198452435102
2025-03-08,-0.01813917956977738
2025-03-09,2.702948420640894e-10
2025-03-10,-0.0056356502410550915
2025-03-11,-0.005458652565370828
2025-03-12,-0.01881101116538779
2025-03-13,-0.02530084066098212
2025-03-14,-0.01847198452435102
2025-03-15,-0.01813917956977738
2025-03-16,2.702948420640894e-10
2025-03-17,-0.0056356502410550915
2025-03-18,-0.005458652565370828
2025-03-19,-0.01881101116538779
2025-03-20,-0.02530084066098212
2025-03-21,-0.01847198452435102
2025-03-22,-0.01813917956977738
2025-03-23,2.702948420640894e-10
2025-03-24,-0.0056356502410550915
2025-03-25,-0.005458652565370828
