Date,LSTM_Forecast
2025-02-24,18.663322
2025-02-25,20.747898
2025-02-26,24.14769
2025-02-27,28.40136
2025-02-28,33.247707
2025-03-01,38.539825
2025-03-02,44.193714
2025-03-03,50.159397
2025-03-04,56.39807
2025-03-05,62.901264
2025-03-06,69.65203
2025-03-07,76.63896
2025-03-08,83.85488
2025-03-09,91.29607
2025-03-10,98.96166
2025-03-11,106.92422
2025-03-12,115.06602
2025-03-13,123.40891
2025-03-14,131.95876
2025-03-15,140.71504
2025-03-16,149.67513
2025-03-17,158.83597
2025-03-18,168.19473
2025-03-19,177.74881
2025-03-20,187.4959
2025-03-21,197.43396
2025-03-22,207.56088
2025-03-23,217.87476
2025-03-24,228.37344
2025-03-25,239.0548
