Date,LSTM_Forecast
2025-02-24,-0.49414793
2025-02-25,-0.58496886
2025-02-26,-0.73792857
2025-02-27,-0.93318635
2025-02-28,-1.158664
2025-03-01,-1.4073901
2025-03-02,-1.675427
2025-03-03,-1.960481
2025-03-04,-2.2610953
2025-03-05,-2.5761755
2025-03-06,-2.9048429
2025-03-07,-3.2462285
2025-03-08,-3.5995662
2025-03-09,-3.9641504
2025-03-10,-4.3392878
2025-03-11,-4.7334895
2025-03-12,-5.1358247
2025-03-13,-5.5478854
2025-03-14,-5.9701467
2025-03-15,-6.402532
2025-03-16,-6.844805
2025-03-17,-7.296658
2025-03-18,-7.7578154
2025-03-19,-8.228028
2025-03-20,-8.7070675
2025-03-21,-9.194755
2025-03-22,-9.690866
2025-03-23,-10.195267
2025-03-24,-10.707801
2025-03-25,-11.228317
