Date,HW_Forecast
2025-02-24,1.9038405712484797e-05
2025-02-25,1.9983339828785895e-05
2025-02-26,1.0901626873932117e-05
2025-02-27,1.5630837713539095e-05
2025-02-28,1.9468125372050643e-05
2025-03-01,1.1188175046029983e-05
2025-03-02,-2.111208688165978e-06
2025-03-03,1.9038405712484797e-05
2025-03-04,1.9983339828785895e-05
2025-03-05,1.0901626873932117e-05
2025-03-06,1.5630837713539095e-05
2025-03-07,1.9468125372050643e-05
2025-03-08,1.1188175046029983e-05
2025-03-09,-2.111208688165978e-06
2025-03-10,1.9038405712484797e-05
2025-03-11,1.9983339828785895e-05
2025-03-12,1.0901626873932117e-05
2025-03-13,1.5630837713539095e-05
2025-03-14,1.9468125372050643e-05
2025-03-15,1.1188175046029983e-05
2025-03-16,-2.111208688165978e-06
2025-03-17,1.9038405712484797e-05
2025-03-18,1.9983339828785895e-05
2025-03-19,1.0901626873932117e-05
2025-03-20,1.5630837713539095e-05
2025-03-21,1.9468125372050643e-05
2025-03-22,1.1188175046029983e-05
2025-03-23,-2.111208688165978e-06
2025-03-24,1.9038405712484797e-05
2025-03-25,1.9983339828785895e-05
