Date,LSTM_Forecast
2025-02-24,-0.07390562
2025-02-25,-0.12070682
2025-02-26,-0.17833479
2025-02-27,-0.23985472
2025-02-28,-0.30232129
2025-03-01,-0.3638996
2025-03-02,-0.42348906
2025-03-03,-0.4805924
2025-03-04,-0.53517455
2025-03-05,-0.5875087
2025-03-06,-0.63803226
2025-03-07,-0.6872287
2025-03-08,-0.73554087
2025-03-09,-0.78332126
2025-03-10,-0.83080924
2025-03-11,-0.8781603
2025-03-12,-0.9254779
2025-03-13,-0.9727766
2025-03-14,-1.0200349
2025-03-15,-1.0672059
2025-03-16,-1.1142337
2025-03-17,-1.1610645
2025-03-18,-1.2076514
2025-03-19,-1.2539597
2025-03-20,-1.2999669
2025-03-21,-1.3456615
2025-03-22,-1.3910396
2025-03-23,-1.4361051
2025-03-24,-1.4808648
2025-03-25,-1.5253274
