Date,LSTM_Forecast
2025-02-24,10.357626
2025-02-25,14.555024
2025-02-26,20.213337
2025-02-27,26.349693
2025-02-28,32.554237
2025-03-01,38.624966
2025-03-02,44.452515
2025-03-03,49.981327
2025-03-04,55.19273
2025-03-05,60.094265
2025-03-06,64.71055
2025-03-07,69.07593
2025-03-08,73.228226
2025-03-09,77.204285
2025-03-10,81.036964
2025-03-11,84.7127
2025-03-12,88.27961
2025-03-13,91.742424
2025-03-14,95.108246
2025-03-15,98.38193
2025-03-16,101.56631
2025-03-17,104.662735
2025-03-18,107.67184
2025-03-19,110.59397
2025-03-20,113.42962
2025-03-21,116.17956
2025-03-22,118.84494
2025-03-23,121.42727
2025-03-24,123.92833
2025-03-25,126.350296
