Date,LSTM_Forecast
2025-02-24,-0.1908394
2025-02-25,-0.2410008
2025-02-26,-0.32937226
2025-02-27,-0.4485906
2025-02-28,-0.59543836
2025-03-01,-0.7696604
2025-03-02,-0.9728714
2025-03-03,-1.2078301
2025-03-04,-1.4780495
2025-03-05,-1.7876439
2025-03-06,-2.1413052
2025-03-07,-2.5443437
2025-03-08,-3.0027654
2025-03-09,-3.5233452
2025-03-10,-4.1137185
2025-03-11,-4.782391
2025-03-12,-5.5372515
2025-03-13,-6.389223
2025-03-14,-7.3499093
2025-03-15,-8.431927
2025-03-16,-9.649066
2025-03-17,-11.016329
2025-03-18,-12.549866
2025-03-19,-14.266804
2025-03-20,-16.185009
2025-03-21,-18.32262
2025-03-22,-20.697472
2025-03-23,-23.32624
2025-03-24,-26.223343
2025-03-25,-29.399609
