Date,LSTM_Forecast
2025-02-24,48.621983
2025-02-25,68.03049
2025-02-26,91.28123
2025-02-27,115.39002
2025-02-28,139.7135
2025-03-01,164.10802
2025-03-02,188.53552
2025-03-03,212.965
2025-03-04,237.34576
2025-03-05,261.6019
2025-03-06,285.6362
2025-03-07,309.33737
2025-03-08,332.58762
2025-03-09,355.26962
2025-03-10,377.27136
2025-03-11,398.8712
2025-03-12,419.88126
2025-03-13,440.31454
2025-03-14,460.16202
2025-03-15,479.41388
2025-03-16,498.06207
2025-03-17,516.1018
2025-03-18,533.5308
2025-03-19,550.34973
2025-03-20,566.5616
2025-03-21,582.1716
2025-03-22,597.1864
2025-03-23,611.6139
2025-03-24,625.4625
2025-03-25,638.74097
