Date,LSTM_Forecast
2025-02-24,-1.3339729
2025-02-25,-1.7140249
2025-02-26,-2.0793715
2025-02-27,-2.4117916
2025-02-28,-2.7259166
2025-03-01,-3.0291543
2025-03-02,-3.32555
2025-03-03,-3.6177173
2025-03-04,-3.9075766
2025-03-05,-4.2304544
2025-03-06,-4.529204
2025-03-07,-4.8161707
2025-03-08,-5.0983033
2025-03-09,-5.3794913
2025-03-10,-5.661919
2025-03-11,-5.954246
2025-03-12,-6.2467313
2025-03-13,-6.540851
2025-03-14,-6.8374496
2025-03-15,-7.1372123
2025-03-16,-7.4406743
2025-03-17,-7.74824
2025-03-18,-8.060221
2025-03-19,-8.376906
2025-03-20,-8.698704
2025-03-21,-9.025546
2025-03-22,-9.357583
2025-03-23,-9.695004
2025-03-24,-10.038011
2025-03-25,-10.386801
