Date,LSTM_Forecast
2025-02-24,1.0181572
2025-02-25,1.2177359
2025-02-26,1.568291
2025-02-27,2.029591
2025-02-28,2.5744886
2025-03-01,3.1870391
2025-03-02,3.858989
2025-03-03,4.586665
2025-03-04,5.368885
2025-03-05,6.2057147
2025-03-06,7.097909
2025-03-07,8.046677
2025-03-08,9.053628
2025-03-09,10.120758
2025-03-10,11.250448
2025-03-11,12.443083
2025-03-12,13.692936
2025-03-13,15.0039835
2025-03-14,16.378128
2025-03-15,17.816385
2025-03-16,19.319477
2025-03-17,20.888123
2025-03-18,22.52309
2025-03-19,24.22519
2025-03-20,25.995226
2025-03-21,27.833996
2025-03-22,29.742226
2025-03-23,31.720554
2025-03-24,33.769505
2025-03-25,35.88946
