Date,LSTM_Forecast
2025-02-24,19.398731
2025-02-25,22.983982
2025-02-26,28.303633
2025-02-27,34.626682
2025-02-28,41.657993
2025-03-01,49.262257
2025-03-02,57.363518
2025-03-03,65.90881
2025-03-04,74.845146
2025-03-05,84.14795
2025-03-06,93.78154
2025-03-07,103.7144
2025-03-08,113.91818
2025-03-09,124.36707
2025-03-10,135.03732
2025-03-11,145.9902
2025-03-12,157.12032
2025-03-13,168.42809
2025-03-14,179.90132
2025-03-15,191.525
2025-03-16,203.28395
2025-03-17,215.16344
2025-03-18,227.14929
2025-03-19,239.22763
2025-03-20,251.3851
2025-03-21,263.60852
2025-03-22,275.88507
2025-03-23,288.20203
2025-03-24,300.5469
2025-03-25,312.9076
