Date,HW_Forecast
2025-02-24,0.006330190419171544
2025-02-25,0.4298313078724188
2025-02-26,0.3482352183888511
2025-02-27,0.3842840310011739
2025-02-28,0.4401278512323558
2025-03-01,0.39362135870082415
2025-03-02,-7.808692707650389e-05
2025-03-03,0.006330190419171544
2025-03-04,0.4298313078724188
2025-03-05,0.3482352183888511
2025-03-06,0.3842840310011739
2025-03-07,0.4401278512323558
2025-03-08,0.39362135870082415
2025-03-09,-7.808692707650389e-05
2025-03-10,0.006330190419171544
2025-03-11,0.4298313078724188
2025-03-12,0.3482352183888511
2025-03-13,0.3842840310011739
2025-03-14,0.4401278512323558
2025-03-15,0.39362135870082415
2025-03-16,-7.808692707650389e-05
2025-03-17,0.006330190419171544
2025-03-18,0.4298313078724188
2025-03-19,0.3482352183888511
2025-03-20,0.3842840310011739
2025-03-21,0.4401278512323558
2025-03-22,0.39362135870082415
2025-03-23,-7.808692707650389e-05
2025-03-24,0.006330190419171544
2025-03-25,0.4298313078724188
